Date,Open,High,Low,Close,Volume,Change
27-03-2020,30747.81055,31126.0293,29346.99023,29815.58984,116900,-0.438042864
30-03-2020,29226.55078,29497.57031,28290.99023,28440.32031,23200,-4.612585356
31-03-2020,29294.93945,29770.88086,28667.35938,29468.49023,26400,3.61518404
01-04-2020,29505.33008,29505.98047,28073.42969,28265.31055,18000,-4.082936307
03-04-2020,28623.5293,28639.11914,27500.78906,27590.94922,18900,-2.385826708
07-04-2020,28898.35938,30157.65039,28602.31055,30067.21094,21900,8.974905863
08-04-2020,29701.91992,31227.9707,29602.93945,29893.96094,24700,-0.576209082
09-04-2020,30571.18945,31225.19922,30420.2207,31159.61914,18800,4.233825707
13-04-2020,31195.7207,31195.7207,30474.15039,30690.01953,16100,-1.507077503
15-04-2020,31277.10938,31568.35938,30222.07031,30379.81055,23600,-1.010781318
16-04-2020,30095.50977,30800.19922,30016.16992,30602.60938,16900,0.733377937
17-04-2020,31656.67969,31718.73047,30960.93945,31588.7207,22200,3.222311261
20-04-2020,32056.18945,32056.4707,31490.25977,31648,17200,0.187659695
21-04-2020,30836.18945,30900.11914,30378.25977,30636.71094,19700,-3.195428027
22-04-2020,30856.14063,31471.14063,30578.55078,31379.55078,21000,2.424672298
23-04-2020,31646.44922,31959.01953,31292.91992,31863.08008,24400,1.540905733
24-04-2020,31426.61914,31842.24023,31278.26953,31327.2207,17600,-1.681756358
27-04-2020,31659.03906,32103.69922,31651.58008,31743.08008,12900,1.327469739
28-04-2020,32101.91016,32199.91016,31661.33984,32114.51953,15600,1.170143074
29-04-2020,32311.03906,32897.58984,32171.65039,32720.16016,16000,1.885877895
30-04-2020,33381.19141,33887.25,33354.92969,33717.62109,21100,3.048459828
04-05-2020,32748.14063,32748.14063,31632.01953,31715.34961,18300,-5.93835336
05-05-2020,32182.90039,32264,31403.57031,31453.50977,19200,-0.825593431
